customer_id,age,income,customer_tenure,previous_purchases,average_order_value,website_visits,email_open_rate,discount_usage,recency_days,treatment,purchase_outcome,revenue,true_prob_y0,true_prob_y1,true_ite
C001052,21,183947.8685650939,36,2,105.42762677445664,4,0.5274177313518918,0.02049787689346347,40,0,0,0.0,0.07071450729213666,0.19043081175210158,0.11971630445996492
C012262,69,66825.30792773335,6,1,177.10419281946224,4,0.05033341531987836,0.18527909139725637,175,1,0,0.0,0.023161690041158256,0.0,-0.023161690041158256
C014520,31,,51,8,121.85321659022716,14,0.23998028148322836,0.2061143426252078,104,0,0,0.0,0.06004812653626639,0.1482006435463757,0.08815251701010929
C011411,67,41070.77982045562,53,6,143.86706988268827,12,0.044072988938870565,0.43885366053228936,156,0,0,0.0,0.02938890278283068,0.02335562205959533,-0.006033280723235349
C009222,60,78776.15436015734,7,1,106.1506614675911,3,0.32162418697620987,0.43793272297584424,101,0,0,0.0,0.039042835696612405,0.15910970792023624,0.12006687222362383
C008465,66,79953.61489926912,48,5,78.44924314866391,12,0.2420820681802597,0.12226611039985065,290,0,0,0.0,0.01825174477921474,0.0,-0.01825174477921474
C010235,31,55921.566893052004,18,3,92.04330164477786,6,0.2008771430878303,0.12060702622069935,263,0,0,0.0,0.017256216115272765,0.11911147922128734,0.10185526310601457
C004764,38,,59,8,132.98975510419882,17,0.010999787613750771,0.009604112341034327,280,0,0,0.0,0.016743386384747105,0.09161184493101572,0.07486845854626861
C009063,32,44406.07041394825,22,1,126.41711571814314,3,0.189222871780295,0.1924027063780474,62,0,0,0.0,0.039577294279585166,0.16085524033500445,0.12127794605541928
C001875,44,28434.57753611889,27,2,90.03258405857285,5,0.4575087701336122,0.024219865796672957,361,1,0,0.0,0.01005948354232181,0.11878372103416387,0.10872423749184207
C016620,29,113887.11123910944,50,9,126.38388514770341,18,0.07696003190577799,0.02387280466952803,296,0,0,0.0,0.021313242342585394,0.0964464863243607,0.07513324398177532
C009279,29,57257.737896597966,47,8,92.76871406500008,14,0.5160902415385455,0.17708102310931487,176,1,0,0.0,0.03936010341710493,0.14680479663323176,0.10744469321612683
C009666,55,54211.727371929665,16,3,65.56038367899856,5,0.42940963369111457,0.21654488803527636,80,1,0,0.0,0.04656951686435731,0.15909610138074937,0.11252658451639205
C007283,66,46087.758967093585,14,1,95.70931635296135,2,0.03429095288554708,0.08676774485234301,28,0,0,0.0,0.04355704672329836,0.0,-0.04355704672329836
C011413,50,64544.346715455285,9,1,108.91346063590684,6,0.4701289771557929,0.12974120993455832,324,1,0,0.0,0.013601644155503497,0.14437115815926574,0.13076951400376224
C009009,23,77003.11515573422,46,3,113.54505622919544,11,0.03409171421594363,0.20522200928730952,280,1,0,0.0,0.015571950388090842,0.1126695259232188,0.09709757553512796
C007000,46,31467.669323071103,31,5,40.45782098084398,10,0.42360700687054004,0.0864599492923269,96,0,0,0.0,0.042663590978916456,0.1779753712135597,0.13531178023464324
C010379,22,92361.49186019509,3,0,90.67614849091484,2,0.24016547492003695,0.21006707038447925,176,1,0,0.0,0.0256511790069462,0.16225165568500427,0.13660047667805808
C013683,33,83641.18915095976,29,3,110.2530445512229,9,0.34904937799960567,0.36625069134129296,344,0,0,0.0,0.013485370901386962,0.16181393051501422,0.14832855961362726
C004323,38,37381.65497636586,13,2,72.8837982007395,7,0.14598598414857766,0.10676137254598961,292,1,0,0.0,0.01280318329149631,0.07654384585560454,0.06374066256410824
C019677,19,26220.900372501426,15,2,10.0,8,0.18118161739247224,0.19628960832288972,221,1,0,0.0,0.017233736448642987,0.0865204516500349,0.06928671520139192
C009449,54,123492.16342907649,48,2,76.97243068617523,4,0.272956132438727,0.09093495357916906,178,1,0,0.0,0.03009932290492861,0.06219884535028684,0.03209952244535823
C005832,30,22932.3398217506,28,3,27.421577798584607,10,0.5419656837977465,0.08513859567790756,132,0,0,0.0,0.032454852051324236,0.1197390217018324,0.08728416965050817
C018430,45,79042.49951363353,8,3,117.02713491741733,5,0.6504547188601228,0.08316979918625553,215,1,0,0.0,0.029080375986681267,0.15098693033275756,0.12190655434607629
C016809,58,111536.67729979329,29,3,77.0087935152655,6,0.07446322234311496,0.029298816274059218,281,0,0,0.0,0.01700156225521495,0.08360471573587877,0.06660315348066381
C000192,56,38457.24531626009,18,4,117.53273064015335,7,0.41553795214511613,0.1292113043679689,222,0,0,0.0,0.022871508314897912,0.1396409852507235,0.11676947693582558
C008685,25,124671.51998028423,8,1,128.44585967253798,2,0.2998255592044887,0.006597924013339793,54,0,0,0.0,0.05278218548608901,0.1620791987181891,0.10929701323210009
C008101,68,89756.70848968618,17,4,101.48783241207965,11,0.04136578500889082,0.07060929654733798,244,0,0,0.0,0.02018743020572758,0.0,-0.02018743020572758
C012902,36,110528.58634584406,18,3,62.41912784937829,6,0.377617856463976,0.4335546110708364,261,1,0,0.0,0.02172045890728416,0.20492468053722576,0.1832042216299416
C013234,29,50758.18636533004,22,5,117.27027530918548,7,0.21104850556234428,0.36013464057041633,137,0,0,0.0,0.03467433390787831,0.14191437140669766,0.10724003749881936
C012630,59,20000.0,41,5,101.30152238560098,10,0.22273913650570887,0.703029149205319,321,0,0,0.0,0.011810464246352828,0.2055116948874452,0.19370123064109238
C004486,39,74508.16196287352,51,9,97.26419711765718,18,0.22707858150455454,0.10746137309623237,329,1,0,0.0,0.017956497587688663,0.10120021141896894,0.08324371383128028
C009784,51,46635.911695768016,55,7,102.27748211585332,14,0.3534755426605269,0.10900779924427162,262,0,0,0.0,0.02194143583389171,0.11779363034112394,0.09585219450723223
C011671,57,27080.158983326364,34,4,81.5747331878827,7,0.30545336947791113,0.3442145372700636,99,1,0,0.0,0.036794526744302745,0.16743772001093524,0.13064319326663248
C008616,24,37425.622980531,23,4,100.04311352021062,9,0.4368456335577467,0.4303630801180764,342,1,1,99.30301673972983,0.01274850670657601,0.16313546810075302,0.150386961394177
C003925,40,52089.54747591887,38,3,130.2463550248645,10,0.3946646405449998,0.3138791625042329,348,0,0,0.0,0.012315807300845565,0.1746572064187485,0.16234139911790293
C009941,67,153532.48571181376,39,4,97.5467663125697,8,0.3216631172876629,0.4212643730869909,42,1,0,0.0,0.06755988078023736,0.02916591377712139,-0.038393967003115974
C019889,18,,37,5,130.34638535351078,10,0.3021845323372308,0.21780698068849658,359,0,0,0.0,0.012606503696185236,0.1184787979560189,0.10587229425983366
C019381,22,97354.77388563672,29,3,66.19033259891458,8,0.3690932172365119,0.15963207661169865,48,1,1,60.79567098658997,0.058845849426063496,0.13933507747573598,0.08048922804967248
C016759,42,139422.40472915614,32,3,109.54106282339255,10,0.1012610865286392,0.09933618861468556,6,0,0,0.0,0.06759253179663904,0.12799451524374708,0.06040198344710804
C009676,50,62889.03968654808,10,4,103.1643922914632,12,0.13485138621482715,0.12222683999946354,4,0,0,0.0,0.06257889445522895,0.1570649864233652,0.09448609196813625
C017919,54,107877.84267765743,17,1,60.485212817583104,1,0.2501189782810646,0.15266110879741807,351,1,1,45.42118231930419,0.011819143206773164,0.10580263949770488,0.09398349629093172
C015199,20,29976.661721976147,55,15,116.150635210178,36,0.07968594228941416,0.08273449810220992,362,0,0,0.0,0.015945920864241663,0.07456514347548235,0.05861922261124068
C007851,58,29944.334163185595,28,5,87.03623336240115,13,0.14321494648418573,0.20195648282479894,158,1,0,0.0,0.027360075295315364,0.08864107632430861,0.06128100102899324
C010855,23,71154.89831256382,32,6,139.0339302807951,20,0.3748132967276922,0.39464182976990825,162,0,0,0.0,0.03725414981301816,0.1579248243339109,0.12067067452089272
C012427,24,64033.97655750148,30,5,108.55396751368738,12,0.18884760355340494,0.4307870770321787,130,0,0,0.0,0.03710838025530172,0.1728300448726534,0.1357216646173517
C018389,18,53593.731112920555,58,4,67.05286715120047,8,0.1317177548958756,0.2612055161532771,247,0,0,0.0,0.018793731773385707,0.14546399420506798,0.12667026243168228
C016062,61,32706.892778108388,52,9,120.85704189645531,18,0.17577110772856044,0.1016786859957982,335,0,0,0.0,0.014457173165019441,0.0,-0.014457173165019441
C003114,56,39825.80364778018,46,3,155.3193489029191,5,0.07731864218044365,0.2504021841853791,55,0,0,0.0,0.0418127351055084,0.12373756288423723,0.08192482777872884
C003304,51,,7,0,74.12287690727301,1,0.2670181516195469,0.22967291587446126,308,1,0,0.0,0.011679646305709083,0.13058289198582498,0.1189032456801159
C014443,57,,49,11,113.32635781130035,28,0.10818350840692023,0.15997271189731946,84,0,0,0.0,0.058203964162437595,0.1462766048442251,0.08807264068178752
C009537,20,78199.06054833188,53,5,93.88524113021916,10,0.20651180942916794,0.16103419179175077,45,0,0,0.0,0.05828833403793946,0.11792502959612791,0.05963669555818845
C013580,46,78418.76066678074,45,3,133.55457558655226,2,0.5805932349736326,0.23639066357416083,13,0,0,0.0,0.07346141795668598,0.23265709791459177,0.1591956799579058
C015550,34,90539.67014752576,47,5,99.01377301527822,9,0.26767970839934935,0.4720969561904471,81,0,0,0.0,0.052034698390319004,0.1853001177690599,0.13326541937874092
C001691,56,27750.55999532906,2,2,75.23671742248426,9,0.6164240044270314,0.4427403679598016,253,0,0,0.0,0.01844143954129125,0.21024094088349704,0.1917995013422058
C016410,67,39913.67051013528,44,8,92.38078229917892,19,0.45178827863584026,0.3464724033782426,88,0,0,0.0,0.054209409304482745,0.057406424578443305,0.00319701527396056
C011144,28,125470.81247834853,45,6,106.11355912815104,9,0.06094144399857321,0.2250575883497623,8,0,0,0.0,0.07408843732678021,0.1506080377560683,0.07651960042928808
C005049,22,99492.71438803387,4,2,91.76712465115908,6,0.05330505111016919,0.10021829265713138,37,0,0,0.0,0.051138015496285195,0.09083351827147393,0.03969550277518873
C013305,38,78123.07743859047,49,5,86.51860675011558,7,0.5389855464095229,0.5741942633992411,9,0,0,0.0,0.08044954270145889,0.27146906096044277,0.1910195182589839
C007118,50,45759.545259956576,22,2,111.24378044355204,8,0.3571155352478048,0.6257009909811213,56,0,0,0.0,0.04656745587776844,0.22321604119111257,0.17664858531334413
C003309,39,116812.07842975965,27,5,11.668821968043389,10,0.22554041498890015,0.29147768699428395,97,0,0,0.0,0.04961749258317783,0.16429755462131543,0.1146800620381376
C001505,55,108147.78645840917,18,3,78.3317272418684,7,0.5772357829310213,0.24448036730795616,39,1,0,0.0,0.0690042270481251,0.2112040112079681,0.14219978415984302
C014476,67,93086.05122747188,56,5,104.47193315963143,16,0.10732242260267202,0.25768675857633155,22,1,0,0.0,0.0640415783335074,0.0,-0.0640415783335074
C001807,65,79710.05199784435,58,5,129.72290273846227,11,0.5638121103442632,0.1539346288150863,177,0,0,0.0,0.036975639438479764,0.021998962078450958,-0.014976677360028806
C003872,64,84967.26126628135,52,7,25.352946287839075,19,0.211787510581316,0.3245251305215657,364,0,0,0.0,0.013952337418543672,0.0,-0.013952337418543672
C009481,30,37258.1184106215,51,4,56.53258574393003,10,0.38161598544388825,0.38234826078377976,80,0,0,0.0,0.04444573126715341,0.15076871441443357,0.10632298314728016
C003792,19,72614.66944876309,33,3,148.4927124054224,3,0.06796467842087464,0.3242867075482454,46,0,0,0.0,0.048735294390893406,0.17432026500610023,0.12558497061520682
C019933,59,110253.27551970672,8,4,105.69824213065675,12,0.5660369817648445,0.11091939103899608,207,1,0,0.0,0.03248884781214166,0.15470683396360418,0.12221798615146252
C014155,55,75483.9765209771,45,6,51.265409316267906,11,0.20325839350308872,0.5070326662636673,104,1,0,0.0,0.04582613577928795,0.20263730243969172,0.15681116666040376
C002787,36,26352.58156969385,55,5,83.43665504257956,11,0.4599511178905249,0.3840727688049269,195,1,0,0.0,0.026005039241549063,0.1713271556619972,0.14532211642044812
C009260,31,21370.187406433015,2,3,116.47439060346464,6,0.29445251560089625,0.32154634858494197,93,0,0,0.0,0.03429764490682649,0.17631633518787657,0.14201869028105008
C018681,61,44810.85801979738,41,7,117.36096746520735,12,0.1584825839596301,0.4725518816788949,84,1,0,0.0,0.046856612363944256,0.026237946397398102,-0.020618665966546153
C013679,23,57421.082581400064,53,4,125.47983149570175,5,0.27119466827830935,0.39993036947597593,261,0,0,0.0,0.019044944433843063,0.15859505034459398,0.13955010591075093
C001718,42,37214.81046686278,33,0,111.31175196548364,2,0.39401226180810867,0.12512056850798056,196,0,0,0.0,0.020999015188945307,0.14969880339705186,0.12869978820810654
C002697,29,32354.105751012918,33,3,108.79846895372975,9,0.20563060606466105,0.28436218802560786,186,0,0,0.0,0.02265982787424066,0.13924062882889945,0.1165808009546588
C014644,41,73925.2576739501,24,3,37.88042159267696,10,0.14819143995543954,0.4989928192702767,224,1,0,0.0,0.021505678419405986,0.1660511671654021,0.14454548874599613
C001849,24,103520.19631854001,55,8,32.29027197064059,19,0.18742161338168212,0.08375049549016231,311,1,0,0.0,0.019536508797113935,0.11094178792619554,0.0914052791290816
C004513,23,127763.9683111011,16,3,165.9833366102452,6,0.4092731947227854,0.22555695715546903,361,1,0,0.0,0.01388818748189923,0.13835436308515403,0.1244661756032548
C017630,68,25229.849070496122,8,2,98.28264501179152,5,0.0946228397969753,0.319747340115383,71,1,0,0.0,0.03407613846964186,0.0,-0.03407613846964186
C014004,40,101818.10435057143,23,2,100.92028920151807,1,0.3960531403934448,0.11646912369001781,9,1,0,0.0,0.06883395581280477,0.16094622617267118,0.09211227035986641
C010624,45,122755.60101460965,53,7,78.43594170560783,14,0.4217853219773166,0.2442353414041095,106,0,0,0.0,0.05789570073030756,0.20553030871273106,0.1476346079824235
C016557,54,44063.20850747909,9,0,104.02182823377588,3,0.5021759383765108,0.18186290287012935,234,0,0,0.0,0.018998916741121585,0.1456810382632244,0.12668212152210281
C012853,33,39742.498116008646,12,6,104.16978485304385,14,0.11074176386498691,0.2247301876307369,256,1,0,0.0,0.01851383731846746,0.11777556074597093,0.09926172342750347
C006623,31,79914.77455731302,45,4,77.16639841586253,8,0.27706299159799846,0.2087219832044941,115,1,0,0.0,0.04138063954400346,0.15139801128041594,0.11001737173641249
C003436,18,41855.97971222248,36,2,69.90343784016052,4,0.2009713753872457,0.06315169544036055,262,1,0,0.0,0.015595231330447282,0.0688794428915272,0.05328421156107992
C016861,53,38383.46729209648,1,0,110.8730394051318,0,0.43887358451136893,0.0012029687646322568,349,1,0,0.0,0.010166462791512733,0.10726243887578099,0.09709597608426826
C015540,56,102299.13610602774,56,7,71.21015884649057,15,0.11893199128073316,0.2751519712936454,253,0,0,0.0,0.023837749860364833,0.14623180484504292,0.12239405498467809
C013513,58,64336.366149458125,31,4,98.17687505275023,8,0.5309898175344844,0.07992188050244878,160,0,0,0.0,0.036121232237535196,0.16109419103678563,0.12497295879925044
C000143,31,71042.89451933924,10,3,123.41323985323207,9,0.36658343571488544,0.06779002573090732,97,1,0,0.0,0.04387868592297645,0.10641774947316293,0.06253906355018649
C006772,65,83709.27712563443,49,7,118.07343189554656,15,0.6057869496523342,0.07565860982921033,76,0,0,0.0,0.06760710761674613,0.011082786641187323,-0.0565243209755588
C017783,31,137867.09501254567,37,3,105.21079102829228,9,0.149253832795468,0.06064890815060408,76,0,0,0.0,0.04961756057908409,0.12323541586299555,0.07361785528391146
C011176,38,26950.924320523587,4,0,114.21130833369477,1,0.05195318562873915,0.06240522853837625,309,1,0,0.0,0.009540486699658205,0.10491979760592676,0.09537931090626856
C006993,48,115064.57335483664,8,3,35.049325452817016,9,0.03891992833288078,0.25381016038424453,202,0,0,0.0,0.024750541121130613,0.1340151712909325,0.10926463016980187
C016560,64,42815.57905726437,28,6,79.18474610279762,12,0.5648275987980116,0.15362439868011069,273,0,0,0.0,0.021591862474870785,0.007965923790439212,-0.013625938684431573
C001648,35,63806.64531609998,40,3,111.3239365793009,5,0.2676895051760248,0.3036519681009377,54,0,0,0.0,0.050335968027296896,0.18510335830075933,0.13476739027346243
C018546,62,46272.4785599046,39,4,144.17880851153254,13,0.26766611052789296,0.4618924221946739,290,1,0,0.0,0.015802443401498726,0.0,-0.015802443401498726
C014942,52,67615.98797805214,3,2,92.78122812770455,4,0.24842607072543416,0.20403065042522414,327,1,0,0.0,0.012737033340374999,0.11680042095579789,0.10406338761542289
C014293,53,147070.96202288437,51,4,116.4161870066179,16,0.18884965759593758,0.3481092429597055,119,0,0,0.0,0.04373874923208228,0.14033374664313053,0.09659499741104825
C013483,24,28955.94288939364,29,4,97.25360418578963,11,0.19568184820276394,0.3274141110220842,80,1,1,114.25092612525566,0.03873864755943042,0.16602840923548912,0.1272897616760587
C017456,20,87484.73795055058,33,1,93.4057088197471,2,0.3598323444483035,0.6941587396210797,14,0,0,0.0,0.06132995982781918,0.2706354294593791,0.20930546963155988
C011602,38,42855.3091371544,53,5,27.98540448032503,12,0.4353316176534248,0.032739373683836094,205,1,0,0.0,0.02690491323520817,0.1106707810359407,0.08376586780073253
C001118,57,82266.44609799019,51,6,116.30257446366004,17,0.11658550858679395,0.6820340445939062,252,0,0,0.0,0.021835961102168035,0.18480997213718756,0.16297401103501952
C014574,27,54065.656620257454,23,6,73.6881274131093,11,0.5042658767913438,0.14590418149203252,347,1,0,0.0,0.015258659527447468,0.12079780663097274,0.10553914710352527
C001757,22,71516.2570901899,16,6,99.56910241384632,14,0.03300812570619847,0.5302476593439793,343,1,1,110.10064097514183,0.013036041487268913,0.13630310182379904,0.12326706033653012
C000498,57,49400.223111791296,36,1,126.81087823369154,5,0.2465595849911653,0.2631894624409192,38,1,0,0.0,0.04656891800472692,0.17318808388813903,0.1266191658834121
C006752,36,65998.57870923416,24,1,75.24083285801703,5,0.11816219398732977,0.005211636139071396,207,1,0,0.0,0.020424245733069266,0.08025635998627335,0.05983211425320409
C012301,35,78952.56173834328,52,5,67.0071192277589,13,0.2834610554556863,0.5289090259924809,95,0,0,0.0,0.047792937519573565,0.17169541460520235,0.12390247708562879
C000871,65,100988.38922541778,54,4,123.87579518008724,13,0.37147469631542335,0.09392529584731257,235,0,0,0.0,0.02536565830544202,0.0,-0.02536565830544202
C003358,44,41868.43764697444,54,5,72.32643491682668,15,0.3811681966280091,0.3029345973508292,117,1,0,0.0,0.03992862866689388,0.18395143407441839,0.1440228054075245
C009105,53,55523.94249155871,57,4,25.344548460404795,11,0.4014011592037209,0.001469136582084054,157,0,0,0.0,0.033460997134104824,0.12418936802191355,0.09072837088780872
C007679,31,73176.84717276203,12,4,90.7369187452546,1,0.2442002796489863,0.36149826567691123,13,0,0,0.0,0.0649654040887038,0.21329664023807252,0.14833123614936872
C000722,37,44730.58540449553,37,2,136.4006596082333,11,0.3452012610957779,0.4362097374797327,239,1,0,0.0,0.018989956385056475,0.16882213556397518,0.14983217917891872
C010998,64,124144.38508842078,32,2,154.1151912935325,11,0.7875000180635957,0.4096342017739075,325,1,0,0.0,0.018902724756487854,0.08399263286672694,0.06508990811023908
C011266,31,103165.48188116567,32,2,82.88624065703232,11,0.3136378840262835,0.027386376342125082,329,1,0,0.0,0.014156568972459793,0.1119365962689767,0.09778002729651691
C000887,35,40109.52360779712,49,4,42.839419488999965,10,0.3244346512152637,0.22239078250947458,117,1,0,0.0,0.03672559078649432,0.15940159263145212,0.1226760018449578
C011964,33,71607.51911418198,5,0,72.2670913672564,0,0.22501798125246053,0.20017988024300928,243,1,0,0.0,0.017452674739980988,0.12735927511308232,0.10990660037310132
C018242,68,33701.10129413946,31,3,86.72368671561478,6,0.3693603609947655,0.03581698965865855,7,1,0,0.0,0.058457564725833036,0.0,-0.058457564725833036
C018940,29,77729.29913725148,26,5,80.36848232134876,11,0.4098402169056045,0.1490859330834871,302,1,0,0.0,0.018581399202874303,0.11556016574042796,0.09697876653755366
C008348,30,61270.40762101397,49,8,110.6981596115377,17,0.3698844620478792,0.6023469670797208,36,1,0,0.0,0.07213124593488475,0.21584155952456074,0.143710313589676
C009713,56,74817.46268217209,13,2,85.0034634048963,2,0.10474364515445059,0.18321723258601602,145,0,0,0.0,0.029540068615188694,0.16401380972628155,0.13447374111109284
C015589,36,28656.846098398895,30,1,121.33028065052564,0,0.2723389135742409,0.12611502227980723,46,0,0,0.0,0.040888571179778524,0.15770203946405936,0.11681346828428084
C008103,29,38878.545020630794,11,3,71.19854941242046,7,0.15345924251370505,0.27705118558008185,327,0,0,0.0,0.011446186436812196,0.12411713106702704,0.11267094463021485
C004877,22,83772.23934904487,54,8,93.42729665851063,15,0.13601819700207307,0.5254143219265849,357,0,0,0.0,0.014574858118013467,0.17345818740570645,0.158883329287693
C010939,21,75932.59585196599,8,2,174.5945813126161,4,0.4085516699056937,0.14493461595096419,350,0,0,0.0,0.012590285296078646,0.13866349381601695,0.1260732085199383
C003025,30,41767.59180714739,53,4,130.46478725202334,6,0.5470927028268776,0.12580477297748696,200,1,1,129.9348686463686,0.02758704987046755,0.1374817776698621,0.10989472779939456
C016990,33,36204.12878699696,54,5,63.05331809217442,7,0.9184748292999491,0.1080750090126869,32,0,0,0.0,0.07479027675702152,0.24529852924203768,0.17050825248501617
C000315,66,38394.32849271915,29,3,94.44610368727437,7,0.4355232513398258,0.2142242687092235,158,0,0,0.0,0.030030210784303756,0.0,-0.030030210784303756
C018698,43,163937.610654787,42,6,93.39161272452364,11,0.24039764041544895,0.08790222623095781,158,0,0,0.0,0.04179405619659828,0.10404229772812182,0.062248241531523536
C019336,41,82279.58462804613,53,5,103.50079613846938,8,0.395894890516634,0.24937415832808232,21,1,0,0.0,0.07192874396579212,0.22053486783055487,0.14860612386476274
C016904,56,53294.47555325933,48,7,60.64608644862807,14,0.42629940205957506,0.11592287189633182,45,1,0,0.0,0.06604521988771422,0.16784025537895253,0.1017950354912383
C017683,31,31333.412810682694,7,2,70.36107770952806,5,0.12125284015099026,0.5904941794247012,75,1,0,0.0,0.03530316828286214,0.1895616549845805,0.15425848670171835
C004205,66,76288.92860452223,35,4,70.1467304437888,9,0.21499468673005293,0.12512763180358158,303,1,0,0.0,0.01593770224798388,0.002847488635208985,-0.013090213612774897
C005851,62,36091.55821138171,51,9,111.90607948954803,14,0.1964249792863406,0.16817151055406196,291,0,0,0.0,0.018487855812677673,0.0,-0.018487855812677673
C006130,64,51116.667224781886,58,7,52.960275575627335,15,0.07788690145391094,0.4176807573947503,187,1,0,0.0,0.02815041280640029,0.0,-0.02815041280640029
C005448,41,45438.94692654664,36,3,167.1975943294292,8,0.48263678190632864,0.016651926948765702,150,0,0,0.0,0.03299612761783691,0.1385361719406591,0.10554004432282219
C003130,33,39312.9492917675,52,5,71.21323337497479,17,0.25873529618261876,0.09013568347385444,225,1,0,0.0,0.02201595021672127,0.1082560256354407,0.08624007541871943
C016280,39,53494.88487394927,40,1,74.51622639555832,2,0.6165129928225473,0.13557325051871774,211,1,0,0.0,0.02452501506286579,0.17425408983902108,0.1497290747761553
C015633,39,50493.558435113926,59,5,99.62801906298785,13,0.1691916739881897,0.5058894967798467,77,1,1,101.15906834358208,0.045284887815204775,0.17133912677690516,0.12605423896170037
C000911,22,58761.48885182405,51,10,72.07706737634653,24,0.15332931670524882,0.10971157905735443,37,0,0,0.0,0.07069628379561711,0.15570856026377178,0.08501227646815467
C003969,41,49340.48646619328,57,10,78.08305385911038,30,0.2819895581339804,0.802200810270155,43,0,0,0.0,0.07065567836523981,0.27891718184520814,0.20826150347996833
C018909,18,46937.884927923384,20,3,118.57706821593983,6,0.13965395358772204,0.548625339924695,188,0,0,0.0,0.023366396915914214,0.14733492981828153,0.12396853290236731
C010166,24,87408.63663831759,2,0,101.8285690207488,1,0.5641210706793378,0.014169870899304885,80,0,0,0.0,0.047145428351853286,0.12813275083659442,0.08098732248474114
C000337,50,37984.56008986091,16,0,97.6743566060647,0,0.7180008775242447,0.1416512047404683,16,1,0,0.0,0.05863670848533515,0.17699148858628194,0.1183547801009468
C018723,26,41311.46379405165,31,5,103.77739021671523,7,0.46747206235434796,0.040478824431081535,42,1,1,113.67439206403382,0.059276263553698874,0.18011650922486278,0.1208402456711639
C018164,33,25745.789071457857,31,6,70.05145964451877,10,0.31256804771917335,0.11509185131857234,285,1,0,0.0,0.016279000415029617,0.14446119335304838,0.12818219293801877
C002986,39,46751.046694129756,13,3,112.49444432079538,10,0.4225370271227642,0.7266120381015828,22,1,0,0.0,0.05940307215145156,0.2683185506660095,0.20891547851455794
C010879,60,89049.97473636789,5,2,89.44178705848391,6,0.45569484150895717,0.07375279644733185,261,1,0,0.0,0.020598616568520065,0.12959623884101895,0.10899762227249889
C015917,58,32683.109623699016,16,1,60.71525330936296,2,0.12549443413466355,0.13606584817774955,159,1,0,0.0,0.0225924992326788,0.05288905768119549,0.030296558448516694
C011670,62,83205.89483916498,7,2,100.67187761174355,2,0.4010734286539111,0.25829883333764314,303,1,0,0.0,0.016101595981519546,0.0,-0.016101595981519546
C013908,58,87744.0740006492,6,0,68.43300911095002,1,0.36216615875668623,0.11147861438818961,237,0,0,0.0,0.020007520765400702,0.12189949613682348,0.10189197537142278
C011002,38,33488.933071600935,55,2,120.24530766026102,7,0.4235553079883084,0.287038478444768,225,0,0,0.0,0.019969375581800425,0.15682034739158568,0.13685097180978525
C004821,51,53778.64438904851,40,4,104.34182901082062,10,0.5792813233392711,0.31459796764379955,360,1,0,0.0,0.013442654239625606,0.15876720289251972,0.14532454865289413
C012101,30,27457.13665534296,55,7,98.94355464668845,15,0.2432559416544496,0.09873544403994058,363,1,0,0.0,0.01139352199258688,0.11924478683034714,0.10785126483776027
C019181,47,98674.5556794505,12,2,103.52583203637076,7,0.4415296192707952,0.10973996433910517,241,1,0,0.0,0.023016141242942,0.09029726157896258,0.06728112033602057
C007244,65,99666.36966986567,54,6,145.54716050574967,18,0.4337491208897192,0.2856384857473534,351,0,0,0.0,0.01629986346887207,0.010608738391886951,-0.00569112507698512
C014080,51,28931.75342775886,51,4,83.75167170732732,8,0.3870723163024719,0.188507894318978,345,0,0,0.0,0.011648275383845975,0.11119688575491768,0.09954861037107171
C011875,48,59853.756189654385,33,4,94.26501945278658,10,0.15018422395313985,0.16021393598653833,333,0,0,0.0,0.012692983998542075,0.07528526610733767,0.0625922821087956
C014521,68,23622.08525833793,2,2,174.1416537005299,5,0.06744073896808378,0.781994814430817,306,1,0,0.0,0.010495602871512417,0.02570776567812656,0.015212162806614141
C008264,45,142320.4159926134,3,1,82.4159446920213,3,0.6639398120232048,0.3791271681930777,211,0,0,0.0,0.030359423434594388,0.2194111804936445,0.1890517570590501
C006856,45,73528.28717373637,28,3,97.57311498657945,10,0.1726387787472331,0.21172351495004627,4,0,0,0.0,0.06258789128071045,0.17527230943460154,0.11268441815389109
C008598,19,72660.3398673252,58,5,118.4410945724109,12,0.41359418717484897,0.2811701900908528,362,0,0,0.0,0.013674571087694463,0.1301361244752761,0.11646155338758163
C017319,42,60880.267280414744,53,7,97.76830168362741,13,0.20141126670209122,0.20701235814946745,266,1,0,0.0,0.021043053745358125,0.09199442980905458,0.07095137606369645
C006902,24,32349.7951424567,30,2,67.16801016353166,6,0.27814596174629,0.24506222013697765,120,0,0,0.0,0.030828258390866274,0.14582643275337004,0.11499817436250376
C009950,68,43361.23208992882,44,4,66.07450225242309,6,0.05861024617046749,0.6179677243352715,83,1,0,0.0,0.03863534262413947,0.02193607735423713,-0.01669926526990234
C001446,19,53478.3444256702,45,5,87.42597602464562,16,0.29022178081855654,0.16310581467473517,55,1,0,0.0,0.05383779178535596,0.13358129717241712,0.07974350538706117
C016569,44,60712.11483227384,1,1,134.15630812227002,3,0.26777543914065555,0.6946787779046282,294,0,0,0.0,0.014101277623493981,0.19922377408757413,0.18512249646408016
C014822,22,41734.45045499686,14,4,63.533636438429625,10,0.017756387437426902,0.16346548452795706,51,0,0,0.0,0.043844929852961866,0.10218667577374956,0.05834174592078769
C001696,46,85907.2523750885,57,6,109.8159756387694,9,0.22591498373346502,0.03530732922734531,24,0,1,105.1555067706047,0.06921611168009026,0.14502072402136046,0.0758046123412702
